T, Cp, H, S
26000, 20.7861665763, 554299.035254, asdf753.176957186
26050, 20.7861665097, 555338.343582, asdf753.200918205
26100, 20.7861664435, 556377.651905, asdf753.224833278
26150, 20.7861663777, 557416.960226, asdf753.248702581
26200, 20.7861663122, 558456.268543, asdf753.272526287
26250, 20.7861662472, 559495.576857, asdf753.296304572
26300, 20.7861661825, 560534.885168, asdf753.320037607
26350, 20.7861661181, 561574.193475, asdf753.343725566
26400, 20.7861660542, 562613.50178, asdf753.367368618
26450, 20.7861659906, 563652.810081, asdf753.390966934
26500, 20.7861659274, 564692.118379, asdf753.414520682
26550, 20.7861658646, 565731.426674, asdf753.438030031
26600, 20.7861658021, 566770.734965, asdf753.461495149
26650, 20.7861657399, 567810.043254, asdf753.484916199
26700, 20.7861656781, 568849.351539, asdf753.50829335
26750, 20.7861656167, 569888.659822, asdf753.531626763
26800, 20.7861655556, 570927.968101, asdf753.554916603
26850, 20.7861654949, 571967.276377, asdf753.578163032
26900, 20.7861654345, 573006.58465, asdf753.601366213
26950, 20.7861653745, 574045.892921, asdf753.624526304
27000, 20.7861653148, 575085.201188, asdf753.647643466
27050, 20.7861652554, 576124.509452, asdf753.670717859
27100, 20.7861651964, 577163.817713, asdf753.693749639
27150, 20.7861651377, 578203.125972, asdf753.716738964
27200, 20.7861650793, 579242.434227, asdf753.73968599
27250, 20.7861650212, 580281.74248, asdf753.762590873
27300, 20.7861649635, 581321.050729, asdf753.785453767
27350, 20.7861649061, 582360.358976, asdf753.808274826
27400, 20.786164849, 583399.66722, asdf753.831054202
27450, 20.7861647922, 584438.975461, asdf753.853792048
27500, 20.7861647358, 585478.283699, asdf753.876488515
27550, 20.7861646796, 586517.591935, asdf753.899143752
27600, 20.7861646238, 587556.900167, asdf753.921757911
27650, 20.7861645683, 588596.208397, asdf753.944331138
27700, 20.786164513, 589635.516624, asdf753.966863583
27750, 20.7861644581, 590674.824848, asdf753.989355392
27800, 20.7861644035, 591714.13307, asdf754.011806711
27850, 20.7861643492, 592753.441289, asdf754.034217687
27900, 20.7861642952, 593792.749505, asdf754.056588463
27950, 20.7861642414, 594832.057718, asdf754.078919185
28000, 20.786164188, 595871.365929, asdf754.101209994
28050, 20.7861641349, 596910.674137, asdf754.123461033
28100, 20.786164082, 597949.982342, asdf754.145672445
28150, 20.7861640294, 598989.290545, asdf754.16784437
28200, 20.7861639771, 600028.598745, asdf754.189976947
28250, 20.7861639251, 601067.906943, asdf754.212070317
28300, 20.7861638734, 602107.215138, asdf754.234124618
28350, 20.786163822, 603146.52333, asdf754.256139989
28400, 20.7861637708, 604185.83152, asdf754.278116565
28450, 20.7861637199, 605225.139707, asdf754.300054485
28500, 20.7861636693, 606264.447892, asdf754.321953883
28550, 20.7861636189, 607303.756074, asdf754.343814894
28600, 20.7861635688, 608343.064254, asdf754.365637653
28650, 20.786163519, 609382.372431, asdf754.387422294
28700, 20.7861634694, 610421.680606, asdf754.40916895
28750, 20.7861634201, 611460.988778, asdf754.430877752
28800, 20.7861633711, 612500.296948, asdf754.452548832
28850, 20.7861633223, 613539.605115, asdf754.474182322
28900, 20.7861632738, 614578.91328, asdf754.49577835
28950, 20.7861632255, 615618.221443, asdf754.517337048
29000, 20.7861631775, 616657.529603, asdf754.538858543
29050, 20.7861631297, 617696.83776, asdf754.560342964
29100, 20.7861630822, 618736.145916, asdf754.581790439
29150, 20.786163035, 619775.454069, asdf754.603201093
29200, 20.7861629879, 620814.762219, asdf754.624575054
29250, 20.7861629412, 621854.070367, asdf754.645912447
29300, 20.7861628946, 622893.378513, asdf754.667213397
29350, 20.7861628484, 623932.686657, asdf754.688478028
29400, 20.7861628023, 624971.994798, asdf754.709706464
29450, 20.7861627565, 626011.302937, asdf754.730898828
29500, 20.7861627109, 627050.611074, asdf754.752055241
29550, 20.7861626656, 628089.919208, asdf754.773175827
29600, 20.7861626205, 629129.22734, asdf754.794260706
29650, 20.7861625756, 630168.53547, asdf754.815309998
29700, 20.7861625309, 631207.843598, asdf754.836323824
29750, 20.7861624865, 632247.151723, asdf754.857302303
29800, 20.7861624423, 633286.459847, asdf754.878245554
29850, 20.7861623984, 634325.767968, asdf754.899153694
29900, 20.7861623546, 635365.076086, asdf754.920026841
29950, 20.7861623111, 636404.384203, asdf754.940865112
30000, 20.7861622678, 637443.692317, asdf754.961668624
30050, 20.7861622247, 638483.00043, asdf754.982437492
30100, 20.7861621819, 639522.30854, asdf755.003171832
30150, 20.7861621392, 640561.616648, asdf755.023871758
30200, 20.7861620968, 641600.924754, asdf755.044537383
30250, 20.7861620546, 642640.232858, asdf755.065168823
30300, 20.7861620126, 643679.540959, asdf755.085766189
30350, 20.7861619708, 644718.849059, asdf755.106329594
30400, 20.7861619292, 645758.157156, asdf755.126859149
30450, 20.7861618878, 646797.465252, asdf755.147354966
30500, 20.7861618466, 647836.773345, asdf755.167817157
30550, 20.7861618057, 648876.081436, asdf755.188245829
30600, 20.7861617649, 649915.389526, asdf755.208641095
30650, 20.7861617243, 650954.697613, asdf755.229003062
30700, 20.786161684, 651994.005698, asdf755.249331839
30750, 20.7861616438, 653033.313781, asdf755.269627534
30800, 20.7861616038, 654072.621863, asdf755.289890254
30850, 20.7861615641, 655111.929942, asdf755.310120108
30900, 20.7861615245, 656151.238019, asdf755.3303172
30950, 20.7861614851, 657190.546094, asdf755.350481637
31000, 20.7861614459, 658229.854168, asdf755.370613525
31050, 20.7861614069, 659269.162239, asdf755.390712968
31100, 20.7861613681, 660308.470308, asdf755.41078007
31150, 20.7861613295, 661347.778376, asdf755.430814937
31200, 20.7861612911, 662387.086441, asdf755.45081767
31250, 20.7861612529, 663426.394505, asdf755.470788373
31300, 20.7861612148, 664465.702566, asdf755.490727148
31350, 20.786161177, 665505.010626, asdf755.510634098
31400, 20.7861611393, 666544.318684, asdf755.530509324
31450, 20.7861611018, 667583.62674, asdf755.550352926
31500, 20.7861610645, 668622.934794, asdf755.570165005
31550, 20.7861610273, 669662.242847, asdf755.589945662
31600, 20.7861609903, 670701.550897, asdf755.609694995
31650, 20.7861609536, 671740.858946, asdf755.629413103
31700, 20.786160917, 672780.166992, asdf755.649100086
31750, 20.7861608805, 673819.475037, asdf755.668756042
31800, 20.7861608443, 674858.78308, asdf755.688381067
31850, 20.7861608082, 675898.091122, asdf755.70797526
31900, 20.7861607723, 676937.399161, asdf755.727538716
31950, 20.7861607365, 677976.707199, asdf755.747071533
32000, 20.7861607009, 679016.015235, asdf755.766573806
32050, 20.7861606655, 680055.323269, asdf755.78604563
32100, 20.7861606303, 681094.631302, asdf755.805487101
32150, 20.7861605952, 682133.939332, asdf755.824898312
32200, 20.7861605603, 683173.247361, asdf755.844279358
32250, 20.7861605256, 684212.555388, asdf755.863630333
32300, 20.786160491, 685251.863414, asdf755.88295133
32350, 20.7861604566, 686291.171437, asdf755.90224244
32400, 20.7861604223, 687330.479459, asdf755.921503758
32450, 20.7861603883, 688369.78748, asdf755.940735374
32500, 20.7861603543, 689409.095498, asdf755.95993738
32550, 20.7861603205, 690448.403515, asdf755.979109868
32600, 20.7861602869, 691487.71153, asdf755.998252927
32650, 20.7861602535, 692527.019544, asdf756.017366648
32700, 20.7861602202, 693566.327555, asdf756.03645112
32750, 20.786160187, 694605.635566, asdf756.055506434
32800, 20.786160154, 695644.943574, asdf756.074532678
32850, 20.7861601212, 696684.251581, asdf756.09352994
32900, 20.7861600885, 697723.559586, asdf756.112498309
32950, 20.7861600559, 698762.86759, asdf756.131437873
33000, 20.7861600235, 699802.175592, asdf756.150348718
33050, 20.7861599913, 700841.483592, asdf756.169230933
33100, 20.7861599592, 701880.791591, asdf756.188084603
33150, 20.7861599272, 702920.099588, asdf756.206909814
33200, 20.7861598954, 703959.407584, asdf756.225706653
33250, 20.7861598638, 704998.715578, asdf756.244475204
33300, 20.7861598323, 706038.02357, asdf756.263215553
33350, 20.7861598009, 707077.331561, asdf756.281927785
33400, 20.7861597697, 708116.63955, asdf756.300611983
33450, 20.7861597386, 709155.947538, asdf756.319268232
33500, 20.7861597076, 710195.255524, asdf756.337896614
33550, 20.7861596768, 711234.563509, asdf756.356497214
33600, 20.7861596462, 712273.871492, asdf756.375070114
33650, 20.7861596156, 713313.179473, asdf756.393615396
33700, 20.7861595853, 714352.487453, asdf756.412133142
33750, 20.786159555, 715391.795432, asdf756.430623434
33800, 20.7861595249, 716431.103409, asdf756.449086354
33850, 20.7861594949, 717470.411384, asdf756.467521981
33900, 20.7861594651, 718509.719358, asdf756.485930397
33950, 20.7861594353, 719549.027331, asdf756.504311682
34000, 20.7861594058, 720588.335302, asdf756.522665916
34050, 20.7861593763, 721627.643271, asdf756.540993178
34100, 20.786159347, 722666.95124, asdf756.559293548
34150, 20.7861593178, 723706.259206, asdf756.577567104
34200, 20.7861592888, 724745.567171, asdf756.595813924
34250, 20.7861592598, 725784.875135, asdf756.614034087
34300, 20.786159231, 726824.183097, asdf756.632227671
34350, 20.7861592023, 727863.491058, asdf756.650394753
34400, 20.7861591738, 728902.799018, asdf756.668535409
34450, 20.7861591454, 729942.106976, asdf756.686649718
34500, 20.7861591171, 730981.414932, asdf756.704737755
34550, 20.7861590889, 732020.722887, asdf756.722799597
34600, 20.7861590609, 733060.030841, asdf756.740835318
34650, 20.7861590329, 734099.338793, asdf756.758844995
34700, 20.7861590051, 735138.646744, asdf756.776828703
34750, 20.7861589775, 736177.954694, asdf756.794786516
34800, 20.7861589499, 737217.262642, asdf756.81271851
34850, 20.7861589224, 738256.570589, asdf756.830624757
34900, 20.7861588951, 739295.878534, asdf756.848505332
34950, 20.7861588679, 740335.186478, asdf756.866360309
35000, 20.7861588408, 741374.494421, asdf756.88418976
35050, 20.7861588139, 742413.802362, asdf756.901993759
35100, 20.786158787, 743453.110302, asdf756.919772378
35150, 20.7861587603, 744492.418241, asdf756.937525689
35200, 20.7861587337, 745531.726178, asdf756.955253764
35250, 20.7861587072, 746571.034114, asdf756.972956676
35300, 20.7861586808, 747610.342049, asdf756.990634494
35350, 20.7861586545, 748649.649983, asdf757.008287291
35400, 20.7861586283, 749688.957915, asdf757.025915137
35450, 20.7861586023, 750728.265845, asdf757.043518102
35500, 20.7861585763, 751767.573775, asdf757.061096257
35550, 20.7861585505, 752806.881703, asdf757.078649671
35600, 20.7861585248, 753846.18963, asdf757.096178414
35650, 20.7861584992, 754885.497556, asdf757.113682556
35700, 20.7861584737, 755924.80548, asdf757.131162164
35750, 20.7861584483, 756964.113403, asdf757.148617309
35800, 20.786158423, 758003.421325, asdf757.166048057
35850, 20.7861583978, 759042.729245, asdf757.183454478
35900, 20.7861583727, 760082.037164, asdf757.20083664
35950, 20.7861583478, 761121.345082, asdf757.218194608
36000, 20.7861583229, 762160.652999, asdf757.235528452
36050, 20.7861582981, 763199.960915, asdf757.252838238
36100, 20.7861582735, 764239.268829, asdf757.270124032
36150, 20.7861582489, 765278.576742, asdf757.287385901
36200, 20.7861582245, 766317.884654, asdf757.304623911
36250, 20.7861582001, 767357.192565, asdf757.321838128
36300, 20.7861581759, 768396.500474, asdf757.339028618
36350, 20.7861581518, 769435.808382, asdf757.356195446
36400, 20.7861581277, 770475.116289, asdf757.373338677
36450, 20.7861581038, 771514.424195, asdf757.390458375
36500, 20.7861580799, 772553.7321, asdf757.407554606
36550, 20.7861580562, 773593.040003, asdf757.424627433
36600, 20.7861580325, 774632.347905, asdf757.44167692
36650, 20.786158009, 775671.655806, asdf757.458703132
36700, 20.7861579856, 776710.963706, asdf757.475706132
36750, 20.7861579622, 777750.271605, asdf757.492685982
36800, 20.7861579389, 778789.579502, asdf757.509642746
36850, 20.7861579158, 779828.887399, asdf757.526576487
36900, 20.7861578927, 780868.195294, asdf757.543487267
36950, 20.7861578697, 781907.503188, asdf757.560375148
37000, 20.7861578469, 782946.811081, asdf757.577240191
37050, 20.7861578241, 783986.118973, asdf757.59408246
37100, 20.7861578014, 785025.426863, asdf757.610902015
37150, 20.7861577788, 786064.734753, asdf757.627698917
37200, 20.7861577563, 787104.042641, asdf757.644473228
37250, 20.7861577339, 788143.350528, asdf757.661225007
37300, 20.7861577116, 789182.658414, asdf757.677954316
37350, 20.7861576893, 790221.9663, asdf757.694661214
37400, 20.7861576672, 791261.274183, asdf757.711345763
37450, 20.7861576451, 792300.582066, asdf757.72800802
37500, 20.7861576232, 793339.889948, asdf757.744648046
37550, 20.7861576013, 794379.197829, asdf757.761265901
37600, 20.7861575795, 795418.505708, asdf757.777861642
37650, 20.7861575578, 796457.813586, asdf757.794435329
37700, 20.7861575362, 797497.121464, asdf757.810987021
37750, 20.7861575147, 798536.42934, asdf757.827516775
37800, 20.7861574932, 799575.737215, asdf757.84402465
37850, 20.7861574719, 800615.045089, asdf757.860510703
37900, 20.7861574506, 801654.352963, asdf757.876974993
37950, 20.7861574295, 802693.660835, asdf757.893417576
38000, 20.7861574084, 803732.968705, asdf757.909838511
38050, 20.7861573873, 804772.276575, asdf757.926237852
38100, 20.7861573664, 805811.584444, asdf757.942615658
38150, 20.7861573456, 806850.892312, asdf757.958971985
38200, 20.7861573248, 807890.200179, asdf757.97530689
38250, 20.7861573041, 808929.508044, asdf757.991620427
38300, 20.7861572835, 809968.815909, asdf758.007912653
38350, 20.786157263, 811008.123773, asdf758.024183624
38400, 20.7861572426, 812047.431635, asdf758.040433395
38450, 20.7861572222, 813086.739497, asdf758.056662021
38500, 20.7861572019, 814126.047358, asdf758.072869558
38550, 20.7861571817, 815165.355217, asdf758.089056059
38600, 20.7861571616, 816204.663076, asdf758.105221579
38650, 20.7861571416, 817243.970933, asdf758.121366174
38700, 20.7861571216, 818283.27879, asdf758.137489896
38750, 20.7861571018, 819322.586646, asdf758.1535928
38800, 20.786157082, 820361.8945, asdf758.169674939
38850, 20.7861570622, 821401.202354, asdf758.185736367
38900, 20.7861570426, 822440.510206, asdf758.201777138
38950, 20.786157023, 823479.818058, asdf758.217797303
39000, 20.7861570035, 824519.125909, asdf758.233796917
39050, 20.7861569841, 825558.433758, asdf758.249776031
39100, 20.7861569647, 826597.741607, asdf758.265734699
39150, 20.7861569455, 827637.049455, asdf758.281672973
39200, 20.7861569263, 828676.357302, asdf758.297590903
39250, 20.7861569072, 829715.665148, asdf758.313488544
39300, 20.7861568881, 830754.972992, asdf758.329365945
39350, 20.7861568691, 831794.280836, asdf758.345223159
39400, 20.7861568502, 832833.588679, asdf758.361060237
39450, 20.7861568314, 833872.896521, asdf758.376877229
39500, 20.7861568126, 834912.204362, asdf758.392674188
39550, 20.786156794, 835951.512203, asdf758.408451163
39600, 20.7861567753, 836990.820042, asdf758.424208205
39650, 20.7861567568, 838030.12788, asdf758.439945364
39700, 20.7861567383, 839069.435718, asdf758.45566269
39750, 20.7861567199, 840108.743554, asdf758.471360234
39800, 20.7861567016, 841148.05139, asdf758.487038045
39850, 20.7861566833, 842187.359224, asdf758.502696172
39900, 20.7861566652, 843226.667058, asdf758.518334666
39950, 20.786156647, 844265.974891, asdf758.533953574
40000, 20.786156629, 845305.282723, asdf758.549552947
40050, 20.786156611, 846344.590554, asdf758.565132833
40100, 20.7861565931, 847383.898384, asdf758.58069328
40150, 20.7861565752, 848423.206213, asdf758.596234337
40200, 20.7861565574, 849462.514041, asdf758.611756053
40250, 20.7861565397, 850501.821869, asdf758.627258474
40300, 20.7861565221, 851541.129695, asdf758.642741651
40350, 20.7861565045, 852580.437521, asdf758.658205629
40400, 20.786156487, 853619.745346, asdf758.673650456
40450, 20.7861564695, 854659.05317, asdf758.689076181
40500, 20.7861564521, 855698.360993, asdf758.704482849
40550, 20.7861564348, 856737.668815, asdf758.719870509
40600, 20.7861564176, 857776.976636, asdf758.735239207
40650, 20.7861564004, 858816.284457, asdf758.750588989
40700, 20.7861563832, 859855.592276, asdf758.765919903
40750, 20.7861563662, 860894.900095, asdf758.781231994
40800, 20.7861563492, 861934.207913, asdf758.796525308
40850, 20.7861563322, 862973.51573, asdf758.811799893
40900, 20.7861563154, 864012.823546, asdf758.827055793
40950, 20.7861562985, 865052.131361, asdf758.842293053
41000, 20.7861562818, 866091.439176, asdf758.857511721
41050, 20.7861562651, 867130.746989, asdf758.87271184
41100, 20.7861562485, 868170.054802, asdf758.887893457
41150, 20.7861562319, 869209.362614, asdf758.903056616
41200, 20.7861562154, 870248.670425, asdf758.918201361
41250, 20.786156199, 871287.978236, asdf758.933327738
41300, 20.7861561826, 872327.286045, asdf758.948435791
41350, 20.7861561663, 873366.593854, asdf758.963525565
41400, 20.78615615, 874405.901662, asdf758.978597103
41450, 20.7861561338, 875445.209469, asdf758.99365045
41500, 20.7861561176, 876484.517275, asdf759.008685649
41550, 20.7861561016, 877523.825081, asdf759.023702745
41600, 20.7861560855, 878563.132886, asdf759.03870178
41650, 20.7861560696, 879602.440689, asdf759.053682799
41700, 20.7861560536, 880641.748493, asdf759.068645843
41750, 20.7861560378, 881681.056295, asdf759.083590957
41800, 20.786156022, 882720.364096, asdf759.098518184
41850, 20.7861560063, 883759.671897, asdf759.113427565
41900, 20.7861559906, 884798.979697, asdf759.128319145
41950, 20.7861559749, 885838.287496, asdf759.143192964
42000, 20.7861559594, 886877.595294, asdf759.158049066
42050, 20.7861559439, 887916.903092, asdf759.172887493
42100, 20.7861559284, 888956.210889, asdf759.187708286
42150, 20.786155913, 889995.518685, asdf759.202511488
42200, 20.7861558977, 891034.82648, asdf759.21729714
42250, 20.7861558824, 892074.134275, asdf759.232065284
42300, 20.7861558671, 893113.442068, asdf759.246815961
42350, 20.7861558519, 894152.749861, asdf759.261549213
42400, 20.7861558368, 895192.057654, asdf759.27626508
42450, 20.7861558217, 896231.365445, asdf759.290963604
42500, 20.7861558067, 897270.673236, asdf759.305644825
42550, 20.7861557918, 898309.981026, asdf759.320308785
42600, 20.7861557768, 899349.288815, asdf759.334955523
42650, 20.786155762, 900388.596603, asdf759.34958508
42700, 20.7861557472, 901427.904391, asdf759.364197496
42750, 20.7861557324, 902467.212178, asdf759.378792812
42800, 20.7861557177, 903506.519964, asdf759.393371067
42850, 20.7861557031, 904545.82775, asdf759.407932302
42900, 20.7861556885, 905585.135535, asdf759.422476555
42950, 20.7861556739, 906624.443319, asdf759.437003867
43000, 20.7861556594, 907663.751102, asdf759.451514277
43050, 20.786155645, 908703.058885, asdf759.466007824
43100, 20.7861556306, 909742.366667, asdf759.480484547
43150, 20.7861556162, 910781.674448, asdf759.494944486
43200, 20.7861556019, 911820.982228, asdf759.509387679
43250, 20.7861555877, 912860.290008, asdf759.523814165
43300, 20.7861555735, 913899.597787, asdf759.538223983
43350, 20.7861555593, 914938.905565, asdf759.552617171
43400, 20.7861555453, 915978.213343, asdf759.566993767
43450, 20.7861555312, 917017.52112, asdf759.58135381
43500, 20.7861555172, 918056.828896, asdf759.595697337
43550, 20.7861555033, 919096.136671, asdf759.610024387
43600, 20.7861554894, 920135.444446, asdf759.624334998
43650, 20.7861554755, 921174.75222, asdf759.638629206
43700, 20.7861554617, 922214.059994, asdf759.652907051
43750, 20.7861554479, 923253.367767, asdf759.667168568
43800, 20.7861554342, 924292.675539, asdf759.681413796
43850, 20.7861554206, 925331.98331, asdf759.695642771
43900, 20.786155407, 926371.291081, asdf759.709855531
43950, 20.7861553934, 927410.598851, asdf759.724052113
44000, 20.7861553799, 928449.90662, asdf759.738232553
44050, 20.7861553664, 929489.214389, asdf759.752396888
44100, 20.786155353, 930528.522157, asdf759.766545154
44150, 20.7861553396, 931567.829924, asdf759.780677389
44200, 20.7861553263, 932607.137691, asdf759.794793627
44250, 20.786155313, 933646.445457, asdf759.808893907
44300, 20.7861552997, 934685.753222, asdf759.822978262
44350, 20.7861552865, 935725.060987, asdf759.83704673
44400, 20.7861552734, 936764.368751, asdf759.851099346
44450, 20.7861552602, 937803.676514, asdf759.865136146
44500, 20.7861552472, 938842.984277, asdf759.879157166
44550, 20.7861552342, 939882.292039, asdf759.89316244
44600, 20.7861552212, 940921.5998, asdf759.907152004
44650, 20.7861552083, 941960.907561, asdf759.921125894
44700, 20.7861551954, 943000.215321, asdf759.935084145
44750, 20.7861551825, 944039.52308, asdf759.94902679
44800, 20.7861551697, 945078.830839, asdf759.962953866
44850, 20.786155157, 946118.138597, asdf759.976865408
44900, 20.7861551442, 947157.446355, asdf759.990761448
44950, 20.7861551316, 948196.754112, asdf760.004642023
45000, 20.7861551189, 949236.061868, asdf760.018507167
45050, 20.7861551063, 950275.369624, asdf760.032356913
45100, 20.7861550938, 951314.677379, asdf760.046191297
45150, 20.7861550813, 952353.985133, asdf760.060010351
45200, 20.7861550688, 953393.292887, asdf760.07381411
45250, 20.7861550564, 954432.60064, asdf760.087602608
45300, 20.786155044, 955471.908392, asdf760.101375879
45350, 20.7861550317, 956511.216144, asdf760.115133956
45400, 20.7861550194, 957550.523896, asdf760.128876872
45450, 20.7861550071, 958589.831646, asdf760.142604661
45500, 20.7861549949, 959629.139396, asdf760.156317357
45550, 20.7861549828, 960668.447146, asdf760.170014991
45600, 20.7861549706, 961707.754895, asdf760.183697598
45650, 20.7861549585, 962747.062643, asdf760.197365211
45700, 20.7861549465, 963786.37039, asdf760.211017862
45750, 20.7861549345, 964825.678137, asdf760.224655583
45800, 20.7861549225, 965864.985884, asdf760.238278408
45850, 20.7861549106, 966904.29363, asdf760.251886369
45900, 20.7861548987, 967943.601375, asdf760.265479499
45950, 20.7861548868, 968982.90912, asdf760.279057829
46000, 20.786154875, 970022.216864, asdf760.292621392
46050, 20.7861548632, 971061.524607, asdf760.30617022
46100, 20.7861548515, 972100.83235, asdf760.319704346
46150, 20.7861548398, 973140.140092, asdf760.3332238
46200, 20.7861548281, 974179.447834, asdf760.346728614
46250, 20.7861548165, 975218.755575, asdf760.360218821
46300, 20.7861548049, 976258.063316, asdf760.373694452
46350, 20.7861547934, 977297.371055, asdf760.387155538
46400, 20.7861547818, 978336.678795, asdf760.40060211
46450, 20.7861547704, 979375.986534, asdf760.414034201
46500, 20.7861547589, 980415.294272, asdf760.427451841
46550, 20.7861547475, 981454.60201, asdf760.440855061
46600, 20.7861547362, 982493.909747, asdf760.454243892
46650, 20.7861547249, 983533.217483, asdf760.467618365
46700, 20.7861547136, 984572.525219, asdf760.480978511
46750, 20.7861547023, 985611.832955, asdf760.49432436
46800, 20.7861546911, 986651.140689, asdf760.507655943
46850, 20.7861546799, 987690.448424, asdf760.520973291
46900, 20.7861546688, 988729.756157, asdf760.534276433
46950, 20.7861546577, 989769.063891, asdf760.547565401
47000, 20.7861546466, 990808.371623, asdf760.560840224
47050, 20.7861546356, 991847.679355, asdf760.574100932
47100, 20.7861546246, 992886.987087, asdf760.587347555
47150, 20.7861546136, 993926.294818, asdf760.600580124
47200, 20.7861546027, 994965.602548, asdf760.613798668
47250, 20.7861545918, 996004.910278, asdf760.627003216
47300, 20.7861545809, 997044.218007, asdf760.640193799
47350, 20.7861545701, 998083.525736, asdf760.653370445
47400, 20.7861545593, 999122.833464, asdf760.666533185
47450, 20.7861545485, 1000162.14119, asdf760.679682047
47500, 20.7861545378, 1001201.44892, asdf760.692817061
47550, 20.7861545271, 1002240.75665, asdf760.705938256
47600, 20.7861545165, 1003280.06437, asdf760.719045661
47650, 20.7861545059, 1004319.3721, asdf760.732139305
47700, 20.7861544953, 1005358.67982, asdf760.745219217
47750, 20.7861544847, 1006397.98755, asdf760.758285425
47800, 20.7861544742, 1007437.29527, asdf760.771337959
47850, 20.7861544637, 1008476.60299, asdf760.784376846
47900, 20.7861544533, 1009515.91072, asdf760.797402116
47950, 20.7861544428, 1010555.21844, asdf760.810413797
48000, 20.7861544325, 1011594.52616, asdf760.823411916
48050, 20.7861544221, 1012633.83388, asdf760.836396503
48100, 20.7861544118, 1013673.1416, asdf760.849367586
48150, 20.7861544015, 1014712.44932, asdf760.862325192
48200, 20.7861543912, 1015751.75704, asdf760.875269349
48250, 20.786154381, 1016791.06476, asdf760.888200086
48300, 20.7861543708, 1017830.37248, asdf760.90111743
48350, 20.7861543607, 1018869.6802, asdf760.914021409
48400, 20.7861543505, 1019908.98792, asdf760.92691205
48450, 20.7861543404, 1020948.29564, asdf760.939789382
48500, 20.7861543304, 1021987.60335, asdf760.952653431
48550, 20.7861543203, 1023026.91107, asdf760.965504225
48600, 20.7861543103, 1024066.21878, asdf760.978341792
48650, 20.7861543004, 1025105.5265, asdf760.991166157
48700, 20.7861542904, 1026144.83421, asdf761.003977349
48750, 20.7861542805, 1027184.14193, asdf761.016775395
48800, 20.7861542706, 1028223.44964, asdf761.029560321
48850, 20.7861542608, 1029262.75736, asdf761.042332155
48900, 20.786154251, 1030302.06507, asdf761.055090923
48950, 20.7861542412, 1031341.37278, asdf761.067836652
49000, 20.7861542314, 1032380.68049, asdf761.080569368
49050, 20.7861542217, 1033419.9882, asdf761.093289098
49100, 20.786154212, 1034459.29591, asdf761.105995869
49150, 20.7861542023, 1035498.60362, asdf761.118689706
49200, 20.7861541927, 1036537.91133, asdf761.131370637
49250, 20.7861541831, 1037577.21904, asdf761.144038687
49300, 20.7861541735, 1038616.52675, asdf761.156693883
49350, 20.7861541639, 1039655.83446, asdf761.169336251
49400, 20.7861541544, 1040695.14217, asdf761.181965816
49450, 20.7861541449, 1041734.44988, asdf761.194582604
49500, 20.7861541355, 1042773.75758, asdf761.207186642
49550, 20.786154126, 1043813.06529, asdf761.219777955
49600, 20.7861541166, 1044852.373, asdf761.232356568
49650, 20.7861541072, 1045891.6807, asdf761.244922508
49700, 20.7861540979, 1046930.98841, asdf761.2574758
49750, 20.7861540886, 1047970.29611, asdf761.270016469
49800, 20.7861540793, 1049009.60382, asdf761.282544541
49850, 20.78615407, 1050048.91152, asdf761.29506004
49900, 20.7861540608, 1051088.21922, asdf761.307562993
49950, 20.7861540516, 1052127.52693, asdf761.320053424
