T, Cp, H, S
19650, 20.7863149545, 442132.739628, 418.5030185616725
19700, 20.7863140657, 443172.055354, 418.58132273983864
19750, 20.7863131841, 444211.371035, 418.6594174282706
19800, 20.7863123096, 445250.686672, 418.73730374181594
19850, 20.7863114421, 446290.002266, 418.81498278646785
19900, 20.7863105815, 447329.317817, 418.8924556594588
19950, 20.7863097277, 448368.633324, 418.9697234493532
20000, 20.7863088807, 449407.94879, 419.04678723613773
20050, 20.7863080403, 450447.264213, 419.12364809131117
20100, 20.7863072067, 451486.579594, 419.2003070779728
20150, 20.7863063795, 452525.894933, 419.2767652509097
20200, 20.7863055589, 453565.210232, 419.35302365668366
20250, 20.7863047447, 454604.525489, 419.4290833337154
20300, 20.7863039368, 455643.840706, 419.5049453123696
20350, 20.7863031352, 456683.155883, 419.5806106150361
20400, 20.7863023399, 457722.47102, 419.6560802562139
20450, 20.7863015507, 458761.786117, 419.73135524259084
20500, 20.7863007676, 459801.101175, 419.8064365731242
20550, 20.7862999905, 460840.416194, 419.881325239117
20600, 20.7862992194, 461879.731174, 419.95602222429994
20650, 20.7862984542, 462919.046116, 420.0305285049047
20700, 20.7862976949, 463958.36102, 420.1048450497416
20750, 20.7862969414, 464997.675886, 420.17897282027326
20800, 20.7862961935, 466036.990714, 420.2529127706899
20850, 20.7862954514, 467076.305505, 420.3266658479819
20900, 20.7862947149, 468115.620259, 420.4002329920111
20950, 20.7862939839, 469154.934977, 420.4736151355826
21000, 20.7862932585, 470194.249658, 420.5468132045156
21050, 20.7862925385, 471233.564303, 420.61982811771213
21100, 20.7862918239, 472272.878912, 420.69266078722546
21150, 20.7862911146, 473312.193485, 420.76531211832884
21200, 20.7862904106, 474351.508023, 420.83778300958147
21250, 20.7862897119, 475390.822526, 420.91007435289515
21300, 20.7862890183, 476430.136995, 420.9821870335996
21350, 20.7862883299, 477469.451428, 421.0541219305059
21400, 20.7862876465, 478508.765828, 421.12587991597184
21450, 20.7862869682, 479548.080193, 421.1974618559632
21500, 20.7862862949, 480587.394525, 421.2688686101174
21550, 20.7862856265, 481626.708823, 421.3401010318039
21600, 20.786284963, 482666.023087, 421.4111599681852
21650, 20.7862843043, 483705.337319, 421.4820462602768
21700, 20.7862836504, 484744.651518, 421.5527607430061
21750, 20.7862830013, 485783.965684, 421.6233042452711
21800, 20.7862823568, 486823.279818, 421.6936775899988
21850, 20.786281717, 487862.59392, 421.7638815942014
21900, 20.7862810819, 488901.90799, 421.83391706903325
21950, 20.7862804513, 489941.222028, 421.9037848198461
22000, 20.7862798252, 490980.536035, 421.97348564624514
22050, 20.7862792036, 492019.850011, 422.0430203421424
22100, 20.7862785864, 493059.163955, 422.11238969581126
22150, 20.7862779736, 494098.477869, 422.1815944899395
22200, 20.7862773652, 495137.791753, 422.2506355016815
22250, 20.7862767611, 496177.105606, 422.31951350271066
22300, 20.7862761612, 497216.419429, 422.38822925927025
22350, 20.7862755656, 498255.733222, 422.4567835322246
22400, 20.7862749742, 499295.046986, 422.5251770771088
22450, 20.7862743869, 500334.36072, 422.59341064417924
22500, 20.7862738038, 501373.674424, 422.6614849784604
22550, 20.7862732247, 502412.9881, 422.7294008197962
22600, 20.7862726496, 503452.301747, 422.79715890289555
22650, 20.7862720786, 504491.615365, 422.86475995738067
22700, 20.7862715115, 505530.928955, 422.9322047078338
22750, 20.7862709484, 506570.242516, 422.99949387384294
22800, 20.7862703891, 507609.55605, 423.06662817004855
22850, 20.7862698337, 508648.869555, 423.13360830618717
22900, 20.7862692821, 509688.183033, 423.200434987138
22950, 20.7862687343, 510727.496484, 423.2671089129652
23000, 20.7862681902, 511766.809907, 423.33363077896337
23050, 20.7862676498, 512806.123303, 423.4000012756988
23100, 20.7862671132, 513845.436672, 423.466221089054
23150, 20.7862665802, 514884.750014, 423.53229090026855
23200, 20.7862660507, 515924.06333, 423.5982113859812
23250, 20.7862655249, 516963.376619, 423.6639832182721
23300, 20.7862650026, 518002.689882, 423.72960706470155
23350, 20.7862644839, 519042.00312, 423.79508358835227
23400, 20.7862639686, 520081.316331, 423.86041344786867
23450, 20.7862634568, 521120.629516, 423.9255972974958
23500, 20.7862629484, 522159.942677, 423.9906357871192
23550, 20.7862624434, 523199.255811, 424.0555295623026
23600, 20.7862619418, 524238.568921, 424.1202792643273
23650, 20.7862614435, 525277.882006, 424.1848855302284
23700, 20.7862609485, 526317.195065, 424.24934899283306
23750, 20.7862604568, 527356.508101, 424.31367028079785
23800, 20.7862599683, 528395.821111, 424.37785001864404
23850, 20.7862594831, 529435.134097, 424.4418888267945
23900, 20.786259001, 530474.447059, 424.5057873216093
23950, 20.7862585221, 531513.759998, 424.5695461154217
24000, 20.7862580463, 532553.072912, 424.6331658165711
24050, 20.7862575737, 533592.385802, 424.69664702944
24100, 20.7862571041, 534631.698669, 424.75999035448683
24150, 20.7862566376, 535671.011513, 424.8231963882803
24200, 20.7862561741, 536710.324333, 424.8862657235322
24250, 20.7862557136, 537749.63713, 424.94919894913164
24300, 20.7862552561, 538788.949904, 425.0119966501765
24350, 20.7862548015, 539828.262656, 425.07465940800745
24400, 20.7862543498, 540867.575385, 425.13718780023817
24450, 20.7862539011, 541906.888091, 425.1995824007884
24500, 20.7862534552, 542946.200775, 425.2618437799148
24550, 20.7862530122, 543985.513436, 425.3239725042422
24600, 20.786252572, 545024.826076, 425.38596913679424
24650, 20.7862521346, 546064.138694, 425.44783423702364
24700, 20.7862517, 547103.45129, 425.5095683608429
24750, 20.7862512681, 548142.763864, 425.57117206065305
24800, 20.786250839, 549182.076416, 425.6326458853736
24850, 20.7862504126, 550221.388948, 425.69399038047226
24900, 20.7862499888, 551260.701458, 425.75520608799286
24950, 20.7862495678, 552300.013947, 425.8162935465846
25000, 20.7862491493, 553339.326414, 425.87725329152937
25050, 20.7862487335, 554378.638862, 425.9380858547715
25100, 20.7862483203, 555417.951288, 425.9987917649434
25150, 20.7862479096, 556457.263694, 426.05937154739354
25200, 20.7862475015, 557496.576079, 426.11982572421465
25250, 20.786247096, 558535.888444, 426.1801548142689
25300, 20.7862466929, 559575.200789, 426.2403593332161
25350, 20.7862462924, 560614.513113, 426.30043979353843
25400, 20.7862458943, 561653.825418, 426.36039670456734
25450, 20.7862454987, 562693.137703, 426.4202305725092
25500, 20.7862451055, 563732.449968, 426.4799419004704
25550, 20.7862447147, 564771.762213, 426.539531188483
25600, 20.7862443263, 565811.074439, 426.5989989335301
25650, 20.7862439403, 566850.386646, 426.6583456295688
25700, 20.7862435566, 567889.698833, 426.71757176755665
25750, 20.7862431752, 568929.011002, 426.77667783547486
25800, 20.7862427962, 569968.323151, 426.8356643183525
25850, 20.7862424195, 571007.635281, 426.89453169829
25900, 20.786242045, 572046.947393, 426.9532804544831
25950, 20.7862416728, 573086.259486, 427.01191106324575
26000, 20.7862413029, 574125.57156, 427.0704239980334
