T, Cp, H, S
32800, 113.75779555, 1071650.3337, 359.663953793474
32900, 115.327423774, 1083104.62609, 359.7891009662347
33000, 116.892737611, 1094715.67465, 359.9146284842166
33100, 118.452643918, 1106482.99337, 360.04054378932045
33200, 120.006040302, 1118405.98645, 360.1668541189778
33300, 121.551816755, 1130483.94744, 360.29356650028615
33400, 123.088857338, 1142716.05861, 360.4206877442858
33500, 124.616041901, 1155101.39038, 360.5482244403955
33600, 126.132247847, 1167638.90104, 360.6761829510102
33700, 127.636351917, 1180327.43655, 360.8045694062817
33800, 129.127232006, 1193165.73062, 360.9333896990831
33900, 130.603769007, 1206152.40484, 361.0626494801762
34000, 132.064848658, 1219285.96916, 361.1923541535857
34100, 133.509363412, 1232564.8224, 361.322508872193
34200, 134.936214305, 1245987.25304, 361.4531185335609
34300, 136.344312831, 1259551.44017, 361.5841877759928
34400, 137.732582801, 1273255.45464, 361.7157209748397
34500, 139.099962204, 1287097.26036, 361.8477222390638
34600, 140.44540504, 1301074.71584, 361.98019540806
34700, 141.767883138, 1315185.57586, 362.1131440487506
34800, 143.066387938, 1329427.49333, 362.2465714529533
34900, 144.339932252, 1343798.0214, 362.3804806350324
35000, 145.587551969, 1358294.6156, 362.51487432983606
35100, 146.80830773, 1372914.6363, 362.649754990926
35200, 148.001286547, 1387655.35122, 362.78512478910255
35300, 149.165603366, 1402513.93818, 362.92098561122936
35400, 150.30040257, 1417487.48794, 363.0573390593593
35500, 151.404859425, 1432573.00724, 363.1941864501665
35600, 152.478181445, 1447767.42196, 363.33152881467987
35700, 153.519609695, 1463067.58037, 363.46936689832694
35800, 154.528420009, 1478470.25659, 363.6077011612806
35900, 155.503924136, 1493972.15412, 363.74653177911273
36000, 156.44547079, 1509569.90946, 363.88585864375085
36100, 157.352446627, 1525260.09588, 364.02568136473656
36200, 158.224277123, 1541039.22723, 364.1659992707832
36300, 159.060427364, 1556903.76192, 364.30681141162904
36400, 159.860402742, 1572850.10683, 364.44811656018123
36500, 160.623749558, 1588874.62147, 364.58991321494625
36600, 161.350055525, 1604973.622, 364.73219960274275
36700, 162.03895018, 1621143.38548, 364.8749736816885
36800, 162.69010519, 1637380.154, 365.01823314445545
36900, 163.303234573, 1653680.13895, 365.1619754217885
37000, 163.87809481, 1670039.52523, 365.3061976862757
37100, 164.414484869, 1686454.47553, 365.4508968563668
37200, 164.912246133, 1702921.13453, 365.5960696006258
37300, 165.37126223, 1719435.6332, 365.74171234221484
37400, 165.791458777, 1735994.09295, 365.8878212635955
37500, 166.172803031, 1752592.62983, 366.03439231143886
37600, 166.515303453, 1769227.35871, 366.18142120173417
37700, 166.819009189, 1785894.39732, 366.32890342508676
37800, 167.084009471, 1802589.87033, 366.4768342521941
37900, 167.31043293, 1819309.91328, 366.6252087394856
38000, 167.498446849, 1836050.67655, 366.77402173492237
38100, 167.648256332, 1852808.32913, 366.9232678839375
38200, 167.760103414, 1869579.06236, 367.07294163551217
38300, 167.834266099, 1886359.09363, 367.2230372483708
38400, 167.871057346, 1903144.66983, 367.37354879728827
38500, 167.870824, 1919932.07091, 367.5244701794934
38600, 167.833945662, 1936717.6131, 367.67579512116146
38700, 167.760833526, 1953497.65221, 367.82751718397986
38800, 167.651929166, 1970268.5867, 367.97962977177923
38900, 167.507703287, 1987026.86063, 368.1321261372164
39000, 167.32865444, 2003768.96656, 368.2849993884997
39100, 167.115307718, 2020491.44823, 368.43824249614255
39200, 166.868213415, 2037190.90316, 368.5918482997401
39300, 166.587945675, 2053863.9851, 368.7458095147514
39400, 166.275101122, 2070507.40637, 368.9001187392834
39500, 165.930297478, 2087117.94, 369.05476846086106
39600, 165.554172174, 2103692.42179, 369.2097510631779
39700, 165.147380961, 2120227.75222, 369.3650588328164
39800, 164.71059652, 2136720.89819, 369.5206839659264
39900, 164.244507071, 2153168.89468, 369.6766185748578
40000, 163.749815003, 2169568.84617, 369.8328546947328
40100, 163.227235503, 2185917.92808, 369.9893842899578
40200, 162.677495204, 2202213.3879, 370.14619926065666
40300, 162.101330856, 2218452.54631, 370.30329144902845
40400, 161.499488011, 2234632.79812, 370.4606526456144
40500, 160.872719735, 2250751.61306, 370.6182745954749
40600, 160.221785346, 2266806.53652, 370.7761490042605
40700, 159.547449178, 2282795.19007, 370.93426754418425
40800, 158.850479378, 2298715.2719, 371.0926218598766
40900, 158.131646738, 2314564.55718, 371.25120357412726
41000, 157.391723555, 2330340.89823, 371.41000429350527
41100, 156.631482531, 2346042.22463, 371.56901561385405
41200, 155.851695714, 2361666.54321, 371.7282291256562
41300, 155.053133464, 2377211.93793, 371.8876364192682
41400, 154.236563478, 2392676.56965, 372.04722909001754
41500, 153.402749839, 2408058.67584, 372.2069987431616
41600, 152.552452113, 2423356.57015, 372.3669369987071
