T, Cp, H, S
21550, 28.665963587, 447952.716041, 20.5936128131
21600, 28.6549553294, 448992.034058, 20.6118614552
21650, 28.6442703954, 450031.351976, 20.630042823
21700, 28.6339179245, 451070.669798, 20.6481579835
21750, 28.6239071947, 452109.987526, 20.666208017
21800, 28.6142476246, 453149.305161, 20.6841940182
21850, 28.6049487754, 454188.622707, 20.702117096
21900, 28.5960203533, 455227.940164, 20.7199783734
21950, 28.587472211, 456267.257537, 20.7377789885
22000, 28.5793143503, 457306.574826, 20.7555200937
22050, 28.5715569237, 458345.892035, 20.7732028568
22100, 28.5642102366, 459385.209166, 20.7908284607
22150, 28.5572847493, 460424.526221, 20.8083981038
22200, 28.5507910789, 461463.843203, 20.8259130001
22250, 28.5447400013, 462503.160113, 20.8433743794
22300, 28.5391424533, 463542.476955, 20.8607834878
22350, 28.5340095344, 464581.793732, 20.8781415875
22400, 28.5293525084, 465621.110445, 20.8954499572
22450, 28.5251828062, 466660.427097, 20.9127098927
22500, 28.5215120265, 467699.743691, 20.9299227063
22550, 28.5183519389, 468739.060229, 20.9470897278
22600, 28.5157144845, 469778.376714, 20.9642123044
22650, 28.5136117789, 470817.693149, 20.9812918007
22700, 28.512056113, 471857.009537, 20.9983295995
22750, 28.5110599555, 472896.32588, 21.0153271016
22800, 28.5106359542, 473935.64218, 21.032285726
22850, 28.510796938, 474974.958442, 21.0492069105
22900, 28.5115559186, 476014.274667, 21.0660921115
22950, 28.5129260918, 477053.590859, 21.0829428047
23000, 28.5149208396, 478092.90702, 21.0997604849
23050, 28.5175537318, 479132.223153, 21.1165466664
23100, 28.5208385273, 480171.539262, 21.1333028835
23150, 28.5247891758, 481210.855349, 21.1500306901
23200, 28.5294198195, 482250.171418, 21.1667316608
23250, 28.5347447943, 483289.487471, 21.1834073904
23300, 28.5407786316, 484328.803511, 21.2000594944
23350, 28.5475360594, 485368.119542, 21.2166896095
23400, 28.5550320042, 486407.435567, 21.2332993934
23450, 28.5632815917, 487446.75159, 21.2498905254
23500, 28.5723001488, 488486.067612, 21.2664647064
23550, 28.5821032045, 489525.383638, 21.2830236594
23600, 28.5927064912, 490564.699671, 21.2995691292
23650, 28.6041259461, 491604.015715, 21.3161028836
23700, 28.6163777122, 492643.331772, 21.3326267126
23750, 28.6294781397, 493682.647847, 21.3491424294
23800, 28.6434437866, 494721.963942, 21.3656518702
23850, 28.6582914206, 495761.280062, 21.3821568948
23900, 28.6740380191, 496800.596209, 21.3986593863
23950, 28.690700771, 497839.912388, 21.4151612522
24000, 28.7082970774, 498879.228602, 21.4316644236
24050, 28.7268445521, 499918.544855, 21.4481708564
24100, 28.7463610231, 500957.86115, 21.4646825309
24150, 28.7668645328, 501997.177491, 21.4812014523
24200, 28.788373339, 503036.493883, 21.4977296509
24250, 28.8109059158, 504075.810329, 21.5142691824
24300, 28.8344809538, 505115.126833, 21.530822128
24350, 28.8591173609, 506154.443398, 21.5473905947
24400, 28.8848342629, 507193.76003, 21.5639767155
24450, 28.9116510039, 508233.076731, 21.5805826499
24500, 28.9395871468, 509272.393507, 21.5972105836
24550, 28.9686624735, 510311.710361, 21.6138627292
24600, 28.9988969853, 511351.027297, 21.6305413263
24650, 29.0303109032, 512390.34432, 21.6472486417
